path	mode	kind	git_object_id	bytes	sha256	status	reason
docs/templating.rst	100644	blob	3cda995e442ceb2948e42f31d1132d0f9d64b222	7771	970fad6c212ba5df27b44f3ec2f0e73f9097e295332f9a1e5b86b853f972b1c8	excluded	outside-native-package
docs/testing.rst	100644	blob	8545bd3937a8325a4cc0e38c0a4ef343a0747339	10425	80883af068924f1f8ef959b0c292ab14eac9aa4b055144d9d6a5c634c9e55e6a	excluded	outside-native-package
docs/tutorial/blog.rst	100644	blob	b06329eaae8360ccc7a10105370361bb451c9008	11387	e38d7c41b6cfc3a20ade1f8318ba2a48e6e658ea0be93f5ff4523868e7e83ee4	excluded	outside-native-package
docs/tutorial/database.rst	100644	blob	934f6008cea8e52c7a1891e27fd2a941aa0e6b9a	6719	88b87c26f014c5ab042687afb51ebcb2040019229f95879115ba4dd30fbfdab3	excluded	outside-native-package
docs/tutorial/deploy.rst	100644	blob	436ed5e812ee45bb72fd1732851211c65eaef487	3979	98289ec6ff5f13263022a392fe7b881a0e9e330ed7da1b650c77729739fffae0	excluded	outside-native-package
docs/tutorial/factory.rst	100644	blob	c8e2c5f4e045d8a13090d0352de0be38a2173044	5921	256ca2bf00b76561fc0d49d35d7ac0c8aed01835dedb57d70b926ccbdad2d50f	excluded	outside-native-package
docs/tutorial/flaskr_edit.png	100644	blob	6cd6e3980fbf1b5b619d2e013723368d137fafdc	13259	5bce7fb2fd68beeb77204b908573e282ad3654a738635803cef2634460bbdbf4	excluded	outside-native-package
docs/tutorial/flaskr_index.png	100644	blob	aa2b50f552ee094df735372fcf534a5c14d0c325	11675	5bf89de3839acc5b7426ffcc29c3630d367033afa9c47c1f1647bd0d83b92051	excluded	outside-native-package
docs/tutorial/flaskr_login.png	100644	blob	d482c64541c09db8ce6da4e7d6e70b457dbfdddc	7455	1963095522d1eab0c6dc563d9376eb6ff997879c9895bb41709fe9a309aeb91b	excluded	outside-native-package
docs/tutorial/index.rst	100644	blob	d5dc5b3c3956ed4c1464d41fbb584c52b20434c9	2061	c97b064670686bbb002a720174cbf5feaaa5c615fa317c1cbb901bb214eb81ac	excluded	outside-native-package
docs/tutorial/install.rst	100644	blob	7380b3026968b05694056866d68065822af3b13b	3717	cc728d870659395886cea503fb25160c084761822a521b2e1938d21e4342620b	excluded	outside-native-package
docs/tutorial/layout.rst	100644	blob	b6a09f0377e75c63d8ec52271010a57dc3158746	2933	399a898e9082d9b1b4796660a2f05677a9f0f407f22cce86aaed13e91f9ea7ee	excluded	outside-native-package
docs/tutorial/next.rst	100644	blob	d41e8ef21f87cb3d1a561de7d4277e891f858ff4	1631	035d30c638eb8e2596738efd8033d370bc6642e357d43b24c104b9cba4761ad5	excluded	outside-native-package
docs/tutorial/static.rst	100644	blob	8e76c409b51014a30d1652e1369dd259d6e72be5	3170	233079012d511e3640b35abfe69014e2cab668027e3ade0e31deb03350f6157b	excluded	outside-native-package
docs/tutorial/templates.rst	100644	blob	1a5535cc4d39833d8053fef0c958a01ac8c51a27	6961	3d06b3eeb8bc02a6e30ed95fd579dc4e0fcf59986ecac7f3181648f5611a5f7f	excluded	outside-native-package
docs/tutorial/tests.rst	100644	blob	cb60790cf59160a678e1f3cc06d7d99d8cf8fa54	18258	443694cd2b14510a4e7802cc3e022c4f6f2ce877e6301d075250f334b51c0ff1	excluded	outside-native-package
docs/tutorial/views.rst	100644	blob	7092dbc28fa5eb2ff9795f68fcd598d1ac6e552e	10920	7f1856b2432fb9ae865063d1b441fb1f41cabc09f09296ca755ee9152ed2d9af	excluded	outside-native-package
docs/views.rst	100644	blob	b7c5ba200ee45eb1050972f67cc8a1bba252503d	10175	17c52c42400461bee7ba6dee035bda3fe6ae57c54288ccaad1ea3221e95743c3	excluded	outside-native-package
examples/javascript/.gitignore	100644	blob	85a35845adb3903826fa5d8a6409796dc576c327	118	ca7821873e359e72524f39bce3dd4d999172ac34bff203c40b36d728df5270a1	excluded	outside-native-package
examples/javascript/LICENSE.rst	100644	blob	9d227a0cc43c3268d15722b763bd94ad298645a1	1475	489a8e1108509ed98a37bb983e11e0f7e1d31f0bd8f99a79c8448e7ff37d07ea	excluded	outside-native-package
examples/javascript/MANIFEST.in	100644	blob	c730a34e1a7d2428f5f2360a5a1f949be869ccd0	80	e246d1d9b5462efbacea58ba34089c07eeb93c6370514b84a79bfa0f290d590a	excluded	outside-native-package
examples/javascript/README.rst	100644	blob	23c7ce436d2c400a1b616c9f644537990d624b79	1080	9cf5ddc059edb262beb03fbb2808b987384c45712e3ce6b0fae3498c4266d492	excluded	outside-native-package
examples/javascript/js_example/__init__.py	100644	blob	068b2d98ed479b952eded5de98abd18398a9c651	91	0dd1ca2216990b704405b1d0e2387432e2f7d0288eb5147784bbd8ebffac359a	excluded	outside-native-package
examples/javascript/js_example/templates/base.html	100644	blob	a4d35bd7d708b0590633075512858654c38f55d0	1178	08d0064958cae81c9b2b30e50ba233195d211316b7e44988fad6ebfa4b42decd	excluded	outside-native-package
examples/javascript/js_example/templates/fetch.html	100644	blob	e2944b857578d38c51bcbde79d401f1be44db860	852	47c946da9cad2e382ffb69dd9cbde239dce4223e1128cc4b2292d396d3b0a4ca	excluded	outside-native-package
examples/javascript/js_example/templates/jquery.html	100644	blob	48f0c11ca2be74166b3467b6546aec96db039dcb	666	4fa2ef87d2f563ff3bfe54429eac4bdbb674aeebe1377efe38b3cba9d96f1643	excluded	outside-native-package
examples/javascript/js_example/templates/xhr.html	100644	blob	1672d4d6fd28b25a4e04e6c130377b1d39beb0df	933	e0f2cbefc4be46244d9fc787a47c16dcecaabf26b91409ada20c5669861fa763	excluded	outside-native-package
examples/javascript/js_example/views.py	100644	blob	0d4b656131e62229005770d748d412dc2632503c	438	d8952097a08a6dfae3be6d86359108c8cc62b7d26ab092bec1eb9143cd2a1bb0	excluded	outside-native-package
examples/javascript/setup.cfg	100644	blob	f509ddfe508bb5cda5532b1beef8c6cf11d1e53c	558	f2e1aa05c88de510e6c895ef4cf7a3b90382effca7685f76964f36b1fca2721a	excluded	outside-native-package
examples/javascript/setup.py	100644	blob	606849326a4002007fd42060b51e69a19c18675c	38	843ac26c38a41abae578250bc0f9419194b320a0f67327d941037a4268f6cfe7	excluded	outside-native-package
examples/javascript/tests/conftest.py	100644	blob	e0cabbfd1d5773f6d1c8c32177cbbde9b19d5d2a	216	aff1ac8ea5b7c6e4d7adf67a0eae5c13cbb9adf38e1a2434e6cc7e6824c56b11	excluded	outside-native-package
examples/javascript/tests/test_js_example.py	100644	blob	d155ad5c3411b5afa131f26c2dc237451a543304	725	0668636eada4707d4fdd78185433ed9835bac39f335eebfacb7994d2df60c20e	excluded	outside-native-package
examples/tutorial/.gitignore	100644	blob	85a35845adb3903826fa5d8a6409796dc576c327	118	ca7821873e359e72524f39bce3dd4d999172ac34bff203c40b36d728df5270a1	excluded	outside-native-package
examples/tutorial/LICENSE.rst	100644	blob	9d227a0cc43c3268d15722b763bd94ad298645a1	1475	489a8e1108509ed98a37bb983e11e0f7e1d31f0bd8f99a79c8448e7ff37d07ea	excluded	outside-native-package
examples/tutorial/MANIFEST.in	100644	blob	97d55d517eb21005d9abda1bf327ead3cab44756	122	888da39f79f0ed0726aef4ebb0d306233e0246e33acccbeec37e052ea62c7aab	excluded	outside-native-package
examples/tutorial/README.rst	100644	blob	a7e12ca250a4b985270dac7aca640e0c76f5cbb2	1269	a7d5134377047ee8d8d2fd3474a11d6e17bdda9c3d32855452e4f737390219ce	excluded	outside-native-package
examples/tutorial/flaskr/__init__.py	100644	blob	bb9cce5ab63d72f33706e75ff1f07f5dfa07e680	1430	8b5a321932c3b2ddeb440e5d023c8beae394cd134f4bb3ce5ba80d65038b4281	excluded	outside-native-package
examples/tutorial/flaskr/auth.py	100644	blob	b423e6ae4a729f53c893a7a4705121d26b316d23	3302	6d77ebafa6443dc1b43ee26f212ad2fa810ceab4a161a164b8ebe4a61184b7c2	excluded	outside-native-package
examples/tutorial/flaskr/blog.py	100644	blob	3704626b1c68f9e4a92e5b7ccbdd816871f8a6f6	3317	ffa97ae3827518ea3ef22e8cfcedabb6d757407714fc9ad8e03b4eb05b744bc7	excluded	outside-native-package
examples/tutorial/flaskr/db.py	100644	blob	acaa4ae31f50d87312bbd1dc274b011ef251bae6	1199	69fffb53092c30fa0d9b08f12fa970a2c4d3e8adb28727ec62affe237f21bff2	excluded	outside-native-package
examples/tutorial/flaskr/schema.sql	100644	blob	dd4c86600a4b6d022f3c7dbbd97b1d4ca78e0fdd	498	c23021b8a5229cedd3191825850e963f393790a794d31ac2f83846a0c5d559f7	excluded	outside-native-package
examples/tutorial/flaskr/static/style.css	100644	blob	2f1f4d0c3c57c4916577e3acc4b9d3f1d1e6f23c	1696	b7724c7981be21b5a13484c8f7eb9df306f06a88406db3dc7619b80aa040e372	excluded	outside-native-package
examples/tutorial/flaskr/templates/auth/login.html	100644	blob	b326b5a6b8e469710b20be8487956757ffc8ac9c	424	f0d4ee341a19c8f9d51a66c5da624e687e58de7e3fb2ca41c6f5b8d07e20a6c1	excluded	outside-native-package
examples/tutorial/flaskr/templates/auth/register.html	100644	blob	4320e17e8499856b22b22d5cfb830ab0378a378b	428	53da308c1d62f057613ec8e445eb70e89404288f503156102d1e3e39ec5b2153	excluded	outside-native-package
examples/tutorial/flaskr/templates/base.html	100644	blob	f09e92687c7acf29f0068ae485859dca43bfb5c3	752	a3c74c6ba8ae95bd3b4b63c0bcf5712944c5b954578514c1316a248db0949b07	excluded	outside-native-package
